entity_type,case_id,entity_id,latitude,longitude,region_id,is_medoid,source_status,source_file
customer,210628,28787600,52.47,-1.47,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,28879100,45.87,15.09,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,28884600,50.92,5.53,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,28898200,48.73,18.56,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,28900500,48.95,8.88,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29221700,45.38,20.43,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29249600,49.4,19.48,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29324200,40.85,-8.48,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29330900,47.57,9.37,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29330904,43.3,-1.88,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29333000,50.12,22.03,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29350201,47.94,-2.38,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29350204,50.09,3.53,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29350210,47.51,6.87,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29350212,48.6,5.04,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29352200,40.9,-8.44,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29352201,40.9,-8.44,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29382801,45.07,24.81,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29450102,42.78,-4.25,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29527000,49.51,2.43,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29685201,49.56,15.96,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29717101,42.78,-1.38,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29807200,43.87,26.04,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29855000,46.18,5.57,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29937600,42.88,-2.31,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,29969301,40.57,-8.12,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40006900,48.4,18.4,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40084500,47.29,-2.3,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40145700,41.82,-8.44,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40163800,46.21,21.26,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40193000,46.55,23.86,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40217101,45.2,7.89,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40253500,47.69,22.5,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40317700,41.65,-0.78,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40317703,39.47,-0.57,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40475800,42.75,23.21,12,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40618500,52.42,16.76,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40654000,44.87,24.86,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40695601,35.72,-5.92,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40741601,50.49,2.5,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40741604,50.49,2.68,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40771302,35.66,-5.67,1,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40819100,47.63,18.29,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40832000,47.08,21.86,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40852000,49.22,18.57,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40906107,48.13,20.78,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40909900,40.78,-8.59,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40955700,45.73,21.26,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,40979700,44.92,24.87,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41056700,47.51,18.05,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41099501,47.37,19.12,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41106800,52.4,-1.55,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41156800,48.57,18.86,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41223901,40.58,-8.12,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41264800,42.12,-8.62,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41379900,46.14,21.3,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41397500,42.25,24.88,12,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41428600,47.11,17.88,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41462100,35.66,-5.67,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41482900,46.25,1.5,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41484500,41.89,-8.55,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41570200,44.56,2.24,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41618900,42.18,24.33,12,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41619000,44.41,7.82,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41628700,47.18,18.4,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41629100,41.33,1.65,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41647900,34.26,-6.58,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41681300,35.66,-5.66,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41804601,51.19,16.6,10,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41819200,35.78,-5.8,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,41832900,35.78,-5.8,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42008900,34.32,-6.37,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42065700,35.76,-5.83,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42116300,44.63,24.27,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42126700,35.66,-5.65,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42143100,48.18,7.01,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42162600,49.84,4.78,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42204601,43.0,1.62,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42209602,49.01,12.14,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42209605,50.98,9.78,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42259201,35.72,-5.91,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42299700,48.16,17.13,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42319000,43.55,10.48,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42375705,48.06,-1.7,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42375800,50.81,12.92,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42399802,50.55,7.95,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42402100,51.13,8.05,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42402201,47.55,7.92,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42529900,41.41,1.99,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42529901,40.82,-0.87,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42529903,41.66,1.2,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42529904,41.5,1.87,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42571100,43.93,21.37,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42583500,43.41,-3.85,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42593100,47.08,21.87,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42684502,46.79,21.63,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42687200,41.83,-1.51,3,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42709700,46.19,21.31,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42713300,51.18,7.2,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42779200,48.64,9.36,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,42811800,51.41,-0.84,4,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,60317300,48.03,5.32,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61186900,47.08,21.91,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61187700,45.22,24.94,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61190700,44.8,25.08,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61190900,45.8,24.18,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61198600,44.88,24.85,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61198605,45.29,25.06,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61199400,44.88,24.85,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61200700,47.05,21.97,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61203901,45.73,21.17,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61204301,44.99,24.94,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61204502,44.98,24.97,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61205600,45.66,25.54,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61994202,46.17,14.57,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61995901,45.94,15.14,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61996300,45.95,15.06,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
customer,210628,61996402,45.77,14.2,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/customers.csv
depot,210628,9624708,45.78,4.88,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90015100,48.98,1.85,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90015700,44.8,24.99,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90016100,49.32,1.05,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90016200,50.28,3.91,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90016500,40.67,-8.62,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90016900,49.17,5.98,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90017100,49.48,0.3,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90018300,49.91,1.09,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90018400,50.47,2.61,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,90019100,50.36,3.03,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,91017200,41.96,-4.5,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,91017300,41.61,-4.73,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,91017500,37.43,-5.98,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
depot,210628,91017600,41.61,-4.73,,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210628/depots.csv
customer,210129,187312,46.84,0.54,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,187313,45.55,3.26,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,201504,48.68,1.54,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,239401,46.4,5.79,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,239406,39.72,-8.93,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,239407,48.39,18.0,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,239412,48.36,0.37,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,239414,48.37,0.56,5,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,292606,46.79,21.63,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,322802,48.98,1.89,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,440301,48.08,1.34,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,487241,41.53,-8.43,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,487247,46.17,23.93,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,487248,41.31,1.63,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,487281,41.51,-8.46,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,487282,50.94,5.49,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,631303,48.02,2.72,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,679301,49.46,5.86,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,772511,49.94,2.27,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,772544,49.29,5.68,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,785509,45.87,1.27,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,865704,47.98,0.26,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,923601,49.44,1.91,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,923606,44.1,1.1,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,923610,41.54,2.04,6,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,923613,48.38,18.4,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,923617,46.27,5.66,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,923681,49.44,1.9,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1105407,46.98,3.16,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1295500,49.22,2.13,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1295511,50.51,2.47,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1295540,49.22,2.13,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1349821,49.17,5.98,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1349826,44.89,24.84,11,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1349831,33.79,-7.16,1,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1607201,47.97,3.54,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1650000,48.52,2.63,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1689201,49.29,6.53,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1746907,49.19,6.7,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1834600,46.07,6.4,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1925700,50.54,2.99,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1925732,41.89,-5.06,2,true,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1925734,43.53,16.49,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1925736,41.89,-5.06,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1960400,45.89,4.82,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,1994201,47.36,0.9,5,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2096325,41.53,-8.43,2,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2096396,50.94,5.49,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2115302,50.77,7.94,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2154104,51.53,7.08,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2178901,48.07,10.84,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2318606,47.14,18.42,9,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2325204,50.35,7.49,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2395801,49.87,8.79,8,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
customer,210129,2407003,45.61,9.22,7,false,RECOVERED_FROM_FROZEN_ARTIFACT,renault_data_pipeline/data/renault_processed/210129/customers.csv
