run_id,case,Gamma_token,Gamma,lambda_token,lambda_R,objective,fixed_cost,inventory_cost,reconfiguration_cost,robust_recourse_cost,transportation_cost,shortage_cost,service_penalty,total_shortage,average_fill_rate,minimum_fill_rate,B,budget_used,budget_utilization,budget_slack,RS,iterations,cuts,master_solves,subproblem_evaluations,lower_bound,upper_bound,relative_gap,status,certification_status,exact_certification_pass,reused,reuse_source_run,canonical_total_adjustment,RI,changed_pair_count,top_adjustment_share,material_reconfiguration,active_depots,active_depot_ids,positive_inventory_depot_ids,opened_depots,closed_depots,network_change,budget_binding,global_coupling_diagnostic_status,global_coupling_diagnostic_source_status,artifact_validation_pass,t_artifact_write_seconds,t_core_prb_seconds,t_exact_certification_seconds,t_instance_load_seconds,t_post_evaluation_seconds,t_reporting_seconds,t_reuse_validation_seconds,t_total_runner_wallclock_seconds,normalized_objective,normalized_robust_recourse
E7-210310-G4-L0500,210310,G4,4,L0500,0.05,749723.3458777111,1519.692,74248.74294473582,625.6570551816772,673329.2538777936,814.8099183051545,255550.28080453406,416964.16315513215,3344.7349303924157,0.12688569403527872,0.0,76394.09199991751,76394.0919999175,0.9999999999999998,1.4551915228366852e-11,0.00818986179169919,8,64,8,360,749723.3458777108,749723.3458777111,3.1055541345226713e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210310-G4,146.6383724244373,0.2632614315051285,4,0.38421492619659287,True,4,90018300|90018400|90019100|91017500,90018300|90018400|90019100|91017500,,,False,True,PASS,E7_RESULT,True,0.002329399998416193,0.0,0.0,0.0014192000016919337,0.0,0.001578999996127095,5.448324400000274,5.545898299998953,1.1635670671986813,1.1855686984222564
E7-210310-G4-L2000,210310,G4,4,L2000,0.2,751977.5947329346,1519.692,74773.0666682741,101.33333164342191,675583.5027330171,1175.7490836565562,256214.59999532008,418193.1536555004,3276.193333275728,0.14338671584071358,0.0,76394.09199991751,76394.09199991752,1.0000000000000002,-1.4551915228366852e-11,0.0013264550829864086,6,58,6,280,751977.5947329345,751977.5947329346,1.5481222132459916e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,6.333333343947547,0.011370300793443163,2,0.7999999986605204,True,4,90018300|90018400|90019100|91017500,90018300|90018400|90019100|91017500,,,False,True,PASS,E7_RESULT,True,0.003932600004191045,13.483725299993239,1.0595728000043891,0.0026299000019207597,3134.0715679999994,0.058419200002390426,5.253540300000168,3155.980888900005,1.1670656507031223,1.1895378812047066
E7-210330-G0-L0025,210330,G0,0,L0025,0.0025,588352.4624707794,1612.776,64037.57142795552,2.6373814630966864e-09,522702.1150428213,1883.459685526218,198101.8142857141,322716.8410714286,3010.8857142857123,0.135242277081414,0.0,65650.34742795816,65650.34742795816,1.0,0.0,4.017315317319279e-14,6,16,6,56,588352.4624707794,588352.4624707794,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,1.90156708157474e-08,3.80009408793866e-11,0,0.5639600888231161,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.001653999999689404,0.11912950000987621,0.002467699996486772,0.0008165999970515259,0.00901029999658931,0.05546469999535475,5.035315100001753,5.3630428000033135,1.0,1.0
E7-210330-G0-L0500,210330,G0,0,L0500,0.05,588352.4624707957,1612.776,64037.57142795815,0.0,522702.1150428376,1883.4596810186385,198101.81428571427,322716.8410714286,3010.885714285714,0.1352422770814142,0.0,65650.34742795816,65650.34742795816,1.0,0.0,0.0,5,14,5,48,588352.4624707957,588352.4624707957,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210330-G0,5.2548614348779665e-09,1.050132181247047e-11,0,0.7272742023592534,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0024574000053689815,0.0,0.0,0.0014760999983991496,0.0,0.0016105000031529926,5.266615300002741,5.369293199997628,1.0,1.0
E7-210330-G0-L2000,210330,G0,0,L2000,0.2,588352.4624707957,1612.776,64037.57142795816,0.0,522702.11504283757,1883.4596850677199,198101.81428571424,322716.8410714286,3010.8857142857137,0.13524227708141415,0.0,65650.34742795816,65650.34742795816,1.0,0.0,0.0,4,12,4,40,588352.4624707957,588352.4624707957,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,5.254690904621384e-09,1.0500981024587605e-11,0,0.7272653516007421,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.003928699996322393,0.061859500005084556,0.004606199996487703,0.0010719000056269579,0.009594600000127684,0.06889499999670079,5.2587902000013855,5.559254200001305,1.0,1.0
E7-210330-G2-L0025,210330,G2,2,L0025,0.0025,657509.3045290136,1612.776,64030.94150400081,6.629923957343534,591858.9571010554,1215.1554189556825,224316.9426704842,366326.8590118227,3166.9597380375903,0.128207223916844,3.647082635893639e-13,65650.34742795816,65650.34742795816,1.0,0.0,0.00010098840626272275,6,35,6,168,657509.3045290136,657509.3045290136,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E5-210330-L0025,30.421682325102328,0.06079472886806261,4,0.72826328842382,True,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0021330000017769635,0.0,0.0,0.0008152000009431504,0.0,0.0015477999986615032,5.335863300002529,5.428853800003708,1.1175432185119287,1.1323064132858323
E7-210330-G2-L0500,210330,G2,2,L0500,0.05,657659.5492546142,1612.776,63898.34302485392,139.2284031042169,592009.201826656,1578.507177130843,223658.82196075816,366771.872688767,3128.7839984029306,0.12751158681648178,4.440892098500626e-15,65650.34742795816,65650.34742795814,0.9999999999999998,1.4551915228366852e-11,0.002120756531517219,5,33,5,144,657659.549256254,657659.5492546142,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210330-G2,32.63165697755088,0.06521114504009128,2,0.7466666666666678,True,2,90016100|9624708,90016100|9624708,,,False,True,MISSING_BY_REUSE_SCHEMA_SOURCE_REFERENCED,DIAGNOSTIC_TOLERANCE_CONTRACT_MISMATCH,True,0.002560000000812579,0.0,0.0,0.0009062999961315654,0.0,0.0015514000042458065,5.215788900000916,5.30608249999932,1.1177985836802011,1.132593851812018
E7-210330-G2-L2000,210330,G2,2,L2000,0.2,658258.1260247654,1612.776,63410.85714237186,626.714285586282,592607.7785968073,1108.01959594093,224617.27857176584,366882.4804292806,3176.573214289087,0.12446283171843035,4.440892098500626e-16,65650.34742795816,65650.34742795814,0.9999999999999998,1.4551915228366852e-11,0.009546244767006162,7,39,7,192,658258.1260247654,658258.1260247654,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E5-210330-L2000,39.169642849143045,0.07827666436801795,4,0.7999999621817854,True,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.002937799996288959,0.0,0.0,0.00215829999797279,0.0,0.0012913999962620437,5.306620700001076,5.41314780000539,1.1188159615418278,1.1337390103122897
E7-210330-G4-L0025,210330,G4,4,L0025,0.0025,690777.9921946632,1612.776,64021.91811897454,15.653308983616071,625127.644766705,1001.6065799053629,236900.12740895746,387225.91077799967,3249.861849795058,0.12005225198718833,1.199040866595169e-14,65650.34742795816,65650.34742795816,1.0,0.0,0.00023843451858032182,7,64,7,320,690777.9921963031,690777.9921946632,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,71.82586049252993,0.14353689147412918,2,0.7282633371169119,True,2,90016100|9624708,90016100|9624708,,,False,True,DIAGNOSTIC_TOLERANCE_CONTRACT_MISMATCH,E7_RESULT,True,0.001780000005965121,11.198942600007285,0.7380503999957,0.0025965000022551976,2253.9468725000042,0.061097799996787217,4.782063100006781,2272.6884312999973,1.1740887244590579,1.1959539224659397
E7-210330-G4-L0500,210330,G4,4,L0500,0.05,691154.6227660445,1612.776,63708.85193930221,328.71948865594,625504.2753380863,1351.3221422465513,235545.19638808654,388607.7568082509,3210.80819088469,0.11660607722217609,7.605027718682322e-14,65650.34742795816,65650.34742795814,0.9999999999999998,1.4551915228366852e-11,0.005007124890186796,5,53,5,240,691154.6227660445,691154.6227660445,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210330-G4,77.0436301537359,0.15396408903865286,4,0.7358538991738323,True,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.002747400001680944,0.0,0.0,0.002238199995190371,0.0,0.0015602999992552213,5.147331600004691,5.281903600000078,1.1747288689224302,1.1966744678024186
E7-210330-G4-L2000,210330,G4,4,L2000,0.2,692540.6860247654,1612.776,63410.85714237185,626.7142855862802,626890.3385968072,1108.019595942007,237481.2785717678,388301.04042917216,3240.573214289106,0.1244628317184312,5.773159728050814e-15,65650.34742795816,65650.34742795813,0.9999999999999996,2.9103830456733704e-11,0.009546244767006135,7,67,7,320,692540.6860247654,692540.6860247654,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,39.16964284914299,0.07827666436801783,4,0.7999999621817866,True,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0035036000044783577,10.826046399997722,0.697700700002315,0.000745700002880767,2257.9383802999946,0.06538149999687448,5.117599900004279,2276.4397487000024,1.1770847072117783,1.1993261947016054
E7-210323-G0-L0025,210323,G0,0,L0025,0.0025,572191.0296511597,1581.0600000000002,66695.14285663389,1.255374870723358e-09,503914.82679452456,1985.865723284205,191115.44285714134,310813.5182142858,2964.5214285713932,0.14215949487999135,0.0,68276.20285663515,68276.20285663514,0.9999999999999998,1.4551915228366852e-11,1.8386711887879385e-14,8,18,8,72,572191.0296515991,572191.0296515991,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,1.6759368115515372e-08,3.1626990391977284e-11,0,0.500627604385965,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0021040999999968335,0.18301459999929648,0.0026923999976133928,0.0022330999927362427,0.00992670000414364,0.05408210000314284,5.37642319999577,5.783120100008091,1.0,1.0
E7-210323-G0-L0500,210323,G0,0,L0500,0.05,572191.0296511828,1581.0600000000002,66695.14285663515,0.0,503914.82679454767,1985.8657231192087,191115.44285714233,310813.5182142858,2964.5214285714196,0.1421594948800109,0.0,68276.20285663515,68276.20285663515,1.0,0.0,0.0,5,13,5,48,572191.0296516211,572191.0296516211,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210323-G0,2.842170943040401e-14,5.363526386455982e-17,0,1.0,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0031337000109488145,0.0,0.0,0.0013773999962722883,0.0,0.0014503999991575256,5.444542500001262,5.561576699998113,1.0,1.0
E7-210323-G0-L2000,210323,G0,0,L2000,0.2,572191.0296511828,1581.0600000000002,66695.14285663515,0.0,503914.82679454767,1985.8657230112722,191115.44285714286,310813.5182142857,2964.5214285714283,0.14215949488006338,0.0,68276.20285663515,68276.20285663515,1.0,0.0,0.0,4,12,4,40,572191.0296516211,572191.0296516211,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,0.0,0.0,0,0.0,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0038423000078182667,0.07172230001015123,0.0038978999946266413,0.0017231999954674393,0.017823400004999712,0.08360260000335984,5.451915099998587,5.7692171999951825,1.0,1.0
E7-210323-G2-L0025,210323,G2,2,L0025,0.0025,627050.3109190209,1581.0600000000002,66690.89804598698,4.244810649413182,558774.1080623845,1814.2706721812192,211406.683669947,345553.1537204494,3058.9848511259997,0.13787308144619984,5.002664948960955e-13,68276.20285663515,68276.20285663639,1.0000000000000182,-1.2369127944111824e-09,6.21711587905136e-05,7,41,7,192,627050.3109199037,627050.3109190209,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E5-210323-L0025,19.477490542920858,0.03675642196142806,2,0.7282633369207543,True,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0033417999948142096,0.0,0.0,0.00222389999544248,0.0,0.0018111999961547554,5.596881599994958,5.704079399991315,1.0958758149377257,1.108866178073838
E7-210323-G2-L0500,210323,G2,2,L0500,0.05,627147.2289325014,1581.0600000000002,66606.00183302385,89.14102361131269,558871.0260758662,1798.2767220546957,211446.30190274774,345626.4474510638,3060.3997880112797,0.1374502434084508,1.6997514507011147e-13,68276.20285663515,68276.20285663517,1.0000000000000002,-1.4551915228366852e-11,0.0013055943342146462,4,31,4,120,627147.2289325013,627147.2289325014,1.8562678180862116e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210323-G2,20.892427425639706,0.039426582010814094,2,0.7466666664690438,True,2,90016100|9624708,90016100|9624708,,,False,True,MISSING_BY_REUSE_SCHEMA_SOURCE_REFERENCED,PASS,True,0.0031898000015644357,0.0,0.0,0.0008221000025514513,0.0,0.0021979999874019995,5.637394400007906,5.7478217000025325,1.0960451954565258,1.1090585082223128
E7-210323-G2-L2000,210323,G2,2,L2000,0.2,627528.843610591,1581.0600000000002,66271.72299447727,423.4198621578798,559252.6407539558,1735.300545232395,211602.29869400288,345915.0415149508,3065.9711019851225,0.13578531863822974,1.9984014443252818e-15,68276.20285663515,68276.20285663515,1.0,0.0,0.006201573087580271,5,34,5,144,627528.8436105908,627528.8436105909,1.855138979064612e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E5-210323-L2000,26.463741384867504,0.04994033717417623,2,0.8000000000000006,True,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0019457000016700476,0.0,0.0,0.0009156000014627352,0.0,0.0011679999879561365,5.611184199995478,5.703383899992332,1.0967121312494938,1.1098158081821436
E7-210323-G4-L0025,210323,G4,4,L0025,0.0025,666241.1190655038,1130.832,66827.54983551751,317.82102111763186,597964.9162088687,940.2148236719011,226863.9007116745,370160.80067372625,3232.8487203762024,0.1224352648306285,0.0,68276.20285663515,68276.20285663514,0.9999999999999998,1.4551915228366852e-11,0.004654931115384161,7,75,7,320,666241.1190655038,666241.1190655038,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,957.2262867246343,1.8064038193159009,7,0.3459381352505039,True,4,90018300|90019100|91017500|9624708,90018300|90019100|91017500|9624708,90018300|90019100|91017500,90016100,True,True,PASS,E7_RESULT,True,0.0017651999951340258,13.186212800006615,0.8830855999985943,0.0025006000068970025,2688.771496100002,0.06542240000271704,5.313303599992651,2710.1718260000052,1.164368339489143,1.1866388611992436
E7-210323-G4-L0500,210323,G4,4,L0500,0.05,667106.7469294972,1581.0600000000002,66117.70343118209,577.4394254530805,598830.544072862,834.2609161882083,227204.80659621774,370791.47656051914,3244.0450050001114,0.11331826715511613,1.2212453270876722e-15,68276.20285663515,68276.20285663517,1.0000000000000002,-1.4551915228366852e-11,0.008457403916640984,4,51,4,200,667106.7469294973,667106.7469294972,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210323-G4,135.33736534056567,0.2553982658414783,4,0.7049719078786831,True,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.003264600003603846,0.0,0.0,0.0014680000022053719,0.0,0.0020300000032875687,5.513000199993257,5.611609300001874,1.1658811696789035,1.1883566671020234
E7-210323-G4-L2000,210323,G4,4,L2000,0.2,669443.7086257902,1581.0600000000002,66111.42857109007,583.7142855450785,601167.5057691551,1214.2685542844774,227891.45714310446,372061.78007174353,3199.1678571453845,0.13258976295989588,4.466427228067005e-13,68276.20285663515,68276.20285663515,1.0,0.0,0.008549307974416045,7,60,7,320,669443.7086257903,669443.7086257902,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,36.48214284656741,0.06884629380620588,2,0.8000000000000002,True,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0018803999992087483,12.32257629999367,0.8803669000044465,0.0024139000015566126,2613.4646072999894,0.056963199996971525,5.335384000005433,2633.998921300008,1.1699654030471156,1.1929942795953066
E7-210428-G0-L0025,210428,G0,0,L0025,0.0025,735829.857081639,1222.776,74689.19999934213,3.4437311310578903e-09,659917.8810822935,2259.48441507974,249885.46666666583,407772.9300000001,3760.4799999999896,0.133021412999815,1.6697754290362354e-13,75911.97599934557,75911.97599934558,1.0000000000000002,-1.4551915228366852e-11,4.5364793706431495e-14,7,17,7,64,735829.8570816388,735829.857081639,3.164191306089357e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,2.3494175493965486e-08,3.974518793888635e-11,0,0.5177926583494915,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0046282999974209815,0.21508180000819266,0.003788200003327802,0.0023658999998588115,0.012835499990615062,0.0576675000047544,5.1662669999932405,5.610241499991389,1.0,1.0
E7-210428-G0-L0500,210428,G0,0,L0500,0.05,735829.857081666,1222.776,74689.19999934557,0.0,659917.8810823205,2259.484414952599,249885.46666666665,407772.93000000005,3760.4799999999996,0.13302141299987194,9.992007221626409e-16,75911.97599934557,75911.97599934557,1.0,0.0,0.0,5,13,5,48,735829.8570816658,735829.857081666,3.164191306089241e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210428-G0,1.965192453212694e-09,3.324523706272712e-12,0,0.7272940102412987,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0017853999888757244,0.0,0.0,0.003000099997734651,0.0,0.0008095000084722415,5.4379791999963345,5.540844799994375,1.0,1.0
E7-210428-G0-L2000,210428,G0,0,L2000,0.2,735829.8570817087,1222.776,74689.19999934557,0.0,659917.8810823632,2259.4844151557936,249885.46666666665,407772.93000000005,3760.479999999999,0.1330214129998722,8.881784197001252e-16,75911.97599934557,75911.97599934557,1.0,0.0,0.0,5,13,5,48,735829.85708167,735829.8570816095,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,0.0,0.0,0,0.0,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.004029200004879385,0.09307670000998769,0.006231599996681325,0.001609599989023991,0.014785100007429719,0.0885924000031082,5.683415999999852,6.038048200003686,1.0,1.0
E7-210428-G2-L0025,210428,G2,2,L0025,0.0025,793717.388081639,1222.776,74689.19999934213,3.4437311310578903e-09,717805.4120822934,2259.484412251034,271606.86666666577,443939.0610000001,3848.279999999988,0.13302141299983125,8.892886427247504e-14,75911.97599934557,75911.97599934558,1.0000000000000002,-1.4551915228366852e-11,4.5364793706431495e-14,7,40,7,192,793717.3880816388,793717.388081639,1.4667099848763896e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E5-210428-L0025,2.3494175493965486e-08,3.974518793888635e-11,0,0.5177926583494915,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.002784500000416301,0.0,0.0,0.0028568999987328425,0.0,0.0021413000067695975,5.596775400001206,5.7385043999966,1.078669722956862,1.087719294565957
E7-210428-G2-L0500,210428,G2,2,L0500,0.05,793717.3880816748,1222.776,74689.1999993374,8.16683609627944e-09,717805.4120823293,2259.4844156625913,271606.86666666664,443939.06100000005,3848.2799999999997,0.1330214129998716,1.887379141862766e-15,75911.97599934557,75911.97599934557,1.0,0.0,1.0758297342108241e-13,5,33,5,144,793717.3880816748,793717.3880816748,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210428-G2,1.82907911039365e-09,3.0942602355362093e-12,0,0.7070002330821226,False,2,90016100|9624708,90016100|9624708,,,False,True,MISSING_BY_REUSE_SCHEMA_SOURCE_REFERENCED,PASS,True,0.0028289000038057566,0.0,0.0,0.0026448999997228384,0.0,0.002175099987653084,5.596793299991987,5.729365299994242,1.0786697229568711,1.0877192945659668
E7-210428-G2-L2000,210428,G2,2,L2000,0.2,793717.3880817087,1222.776,74689.19999934557,0.0,717805.4120823632,2259.4844150916333,271606.86666666664,443939.06100000005,3848.28,0.13302141299987236,2.220446049250313e-16,75911.97599934557,75911.97599934557,1.0,0.0,0.0,5,33,5,144,793717.3880816905,793717.3880816095,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E5-210428-L2000,0.0,0.0,0,0.0,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0028214999911142513,0.0,0.0,0.0013747000048169866,0.0,0.0008969999908003956,5.40572450000036,5.505131199999596,1.0786697229568547,1.0877192945659477
E7-210428-G4-L0025,210428,G4,4,L0025,0.0025,826500.0860816389,1222.776,74689.19999934213,3.4437311310578903e-09,750588.1100822934,2259.4844149680375,283908.0666666664,464420.55900000007,3909.479999999996,0.13302141299986073,1.942890293094024e-14,75911.97599934557,75911.97599934558,1.0000000000000002,-1.4551915228366852e-11,4.5364793706431495e-14,8,75,8,360,826500.0860816388,826500.0860816389,1.4085336927047302e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,2.3494175493965486e-08,3.974518793888635e-11,0,0.5177926583494915,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0037198999925749376,20.24520430000848,1.17898339999374,0.0025200999953085557,3492.166954900007,0.07037200000195298,5.676679800002603,3521.299557499995,1.123221731392642,1.1373962300450124
E7-210428-G4-L0500,210428,G4,4,L0500,0.05,826500.086081671,1222.776,74689.19999934148,4.084290239347865e-09,750588.1100823254,2259.4844155511705,283908.06666666357,464420.55900000007,3909.4799999998972,0.1330214129998568,6.061817714453355e-14,75911.97599934557,75911.97599934557,1.0,0.0,5.3802976217916864e-14,6,59,6,280,826500.0860816708,826500.086081671,1.4085336927046754e-16,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210428-G4,1.8974537496774246e-09,3.20992987839238e-12,0,0.7175036967378365,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.0023778000031597912,0.0,0.0,0.0015799999964656308,0.0,0.0017708000086713582,5.616915200007497,5.7137594999949215,1.1232217313926445,1.1373962300450144
E7-210428-G4-L2000,210428,G4,4,L2000,0.2,826500.0860817087,1222.776,74689.19999934557,0.0,750588.1100823631,2259.484423759213,283908.0666666667,464420.55900000007,3909.48,0.13302141299987236,2.220446049250313e-16,75911.97599934557,75911.97599934557,1.0,0.0,0.0,5,57,5,240,826500.0860816906,826500.0860816096,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,0.0,0.0,0,0.0,False,2,90016100|9624708,90016100|9624708,,,False,True,PASS,E7_RESULT,True,0.004695499999797903,13.60979450000741,1.1155502000037814,0.0014507000014418736,3467.029895399988,0.06303959999058861,5.363684800002375,3488.9523339000007,1.1232217313926305,1.1373962300449978
E7-210611-G0-L0025,210611,G0,0,L0025,0.0025,536966.3137671653,691.008,63965.24999801094,-5.267776693982424e-08,472310.0557692071,1676.2932671146818,179271.25,291362.5125,2685.6,0.14426357073257498,0.0,64656.257997955974,64656.257997958266,1.0000000000000355,-2.291926648467779e-09,-8.147357822886932e-13,10,23,10,88,536966.3137671214,536966.3137671667,8.433594255283928e-14,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,1.7612113656362283e-07,3.547521445660391e-10,0,0.37324054251884364,False,5,90015700|90016100|90038200|90038300|9624708,90015700|90016100|90038200|90038300|9624708,,,False,True,PASS,E7_RESULT,True,0.0047885999956633896,0.2915196999965701,0.0036700000055134296,0.0016697999963071197,0.013734100008150563,0.05650199999217875,5.395901799987769,5.913747099999455,1.0,1.0
E7-210611-G0-L0500,210611,G0,0,L0500,0.05,536966.313767111,691.008,63965.24999822569,-2.071274771697773e-07,472310.05576909246,1676.2932675007048,179271.25,291362.5125,2685.6000000000004,0.14426357073257648,0.0,64656.257997955974,64656.25799801857,1.0000000000009681,-6.259506335482001e-08,-3.203517858647579e-12,5,13,5,48,536966.3137671129,536966.3137671129,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210611-G0,5.820635506914584e-08,1.1724219869937388e-10,0,0.3752148347413754,False,5,90015700|90016100|90038200|90038300|9624708,90015700|90016100|90038200|90038300|9624708,,,False,True,PASS,E7_RESULT,True,0.0018277000053785741,0.0,0.0,0.002925900000263937,0.0,0.0010076000035041943,5.195323000007193,5.298256800000672,1.0,1.0
E7-210611-G0-L2000,210611,G0,0,L2000,0.2,536966.3137679349,691.008,63965.249997369545,5.864237664354732e-07,472310.05576997896,1676.2932677896713,179271.24999999817,291362.51250000007,2685.5999999999813,0.14426357073236826,0.0,64656.257997955974,64656.25799795597,0.9999999999999999,7.275957614183426e-12,9.06986863443307e-12,4,12,4,40,536966.3137678608,536966.3137679368,1.4157164649595134e-13,OPTIMAL,CERTIFIED_PRB_EXACT,True,False,,3.665151027121283e-08,7.382533478938789e-11,0,0.8000005428206493,False,5,90015700|90016100|90038200|90038300|9624708,90015700|90016100|90038200|90038300|9624708,,,False,True,PASS,E7_RESULT,True,0.004938700003549457,0.06865560000005644,0.004424899991136044,0.0028593000024557114,0.01934070000424981,0.08937149999837857,5.561092200005078,5.878063600001042,1.0,1.0
E7-210611-G2-L0025,210611,G2,2,L0025,0.0025,617415.6681421598,691.008,63965.24999801629,-5.8021342397296394e-08,552759.4101442016,1676.2932675644513,209458.62499999997,341624.49187500007,2807.4750000000004,0.14426357073256904,0.0,64656.257997955974,64656.25799795827,1.0000000000000355,-2.2992026060819626e-09,-8.973816950422752e-13,10,50,10,264,617415.6681421159,617415.6681421611,7.315840397242791e-14,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E5-210611-L0025,1.76032714849228e-07,3.5457404105490013e-10,0,0.37342963683448827,False,5,90015700|90016100|90038200|90038300|9624708,90015700|90016100|90038200|90038300|9624708,,,False,True,PASS,E7_RESULT,True,0.0015328000008594245,0.0,0.0,0.003050800005439669,0.0,0.0009254000033251941,5.314723800009233,5.406938700005412,1.149821976374254,1.170331656911209
E7-210611-G2-L0500,210611,G2,2,L0500,0.05,617415.6681423202,691.008,63965.24999784426,1.1170719497670783e-07,552759.4101443642,1676.2932693641633,209458.625,341624.49187500007,2807.475,0.14426357073257684,0.0,64656.257997955974,64656.25799795597,0.9999999999999999,7.275957614183426e-12,1.7277089401035133e-12,5,34,5,144,617415.6681423222,617415.6681421611,0.0,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E4-210611-G2,5.417702364049791e-08,1.0912611454632943e-10,0,0.5827457761557581,False,5,90015700|90016100|90038200|90038300|9624708,90015700|90016100|90038200|90038300|9624708,,,False,True,MISSING_BY_REUSE_SCHEMA_SOURCE_REFERENCED,PASS,True,0.002008900002692826,0.0,0.0,0.0031309000041801482,0.0,0.001167800000985153,5.388322800004971,5.489137800002936,1.1498219763746689,1.1703316569118372
E7-210611-G2-L2000,210611,G2,2,L2000,0.2,617415.6681428609,691.008,63965.249997369545,5.864237664354732e-07,552759.4101449049,1676.2932677882575,209458.625,341624.49187500007,2807.475,0.14426357073257642,0.0,64656.257997955974,64656.25799795597,0.9999999999999999,7.275957614183426e-12,9.06986863443307e-12,4,32,4,120,617415.6681428609,617415.6681429369,1.2312483967509124e-13,OPTIMAL,CERTIFIED_PRB_EXACT,True,True,E5-210611-L2000,3.665151027121283e-08,7.382533478938789e-11,0,0.8000005428206493,False,5,90015700|90016100|90038200|90038300|9624708,90015700|90016100|90038200|90038300|9624708,,,False,True,PASS,E7_RESULT,True,0.0017667999927653,0.0,0.0,0.001223200000822544,0.0,0.0009756000072229654,5.46746919999714,5.563568400000804,1.1498219763739117,1.1703316569107853
